text,label
تسلیت میگم روحشان شاد ... خدا بهتون صبر بده 😔,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
بیا با هم گریه کنیمعمه شدن حق ما نیست,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
به رئيس جمهور بگوييد جايي که قرار است از شما سئوال شود همان جاست که قبلا در آنجا سوگند ياد کرده اي ، خانه ملت ! جاي غريب و ناشناخته اي نيست ... قوي باش,"0. 0. 0. 1. 0. 0. 0. 0. 0. 1.
"
مهم‌ترین کار اصولی‌ای که انقلاب کرده است، تبدیل نظام طاغوت‌سالار به نظام مردم‌سالار است #نظام_مردم,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
بدون #خشکاندان_ریشه_های پنهان بیماری در ساختار اداری و مدیریتی کشور ، داستان این #علایم_تب_دار و #دمل_های_چرکین ادامه دارد.#سوءمدیریت#تجاوز#اعتراضات#بیکاری,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
سلام از سائلِ دلتنگِ دور از این حرم ماندهبه مولایی که دل از این دلِ دیوانه‌ام بردهصلی الله علیک یا مولای یاأبالحسن یا امیرالمومنین⁦❤️⁩,"0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
"
✨در 12فروردين 1357 ثمره مبارزات ضد سلطنتی و طاغوتی و شعار استقلال، آزادي و جمهوری اسلامی ملت ايران به بار نشست و نظام جمهوری اسلامی ايران استقرار يافت. #نظام_مردم,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
چه كسي بايد پاسخگوي اعتماد مردم باشه؟چه فيلتري براي حضور افراد در برنامه هاي پرمخاطب هست؟با چه مجوزي براي هرچيزي از مردم كمك مالي ميگيرند؟,"0. 0. 0. 0. 0. 0. 0. 0. 1. 1.
"
+ دیدی وقتی توی خونه کسی زندگی نمی‌کنه خونه سرد می‌شه؟- آره. چطور مگه؟+ هیچی! می‌خوام بگم قلبِ آدم که از خونه کمتر نیست !#خونه,"0. 0. 1. 0. 0. 0. 0. 0. 0. 0.
"
شما هم ناموسا شورش رو دراوردین با این هشتگ eoo# بابا ملتو کونی کردین رفت#etoo#heude,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
منو صدا کن حتما...! البته من خیلی سال پیش خوندم. 🥴🥴🥴,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
نیومده هنوز و وقت در حال هدر رفتنه. 😣,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
اره مدیرش همینه ایده اینا خود سومان پدر سگه we are one exo💥#💥💥💥💥 💥💥💥$💥,"0. 0. 0. 0. 0. 0. 0. 0. 1. 0.
"
شايد خوشبختي طلاقت با پسر ٥ سالت و ادامه زندگيت تو خونه پدريت باشههمه چيو باهم داري نبايد سخت گرفت,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
آره هانی جان اونم با تمام ظرفیت روم، یعنی ۸ هزار نفر,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
مکتب مولام بهم اجازه بی ادبی نمیده.درشان من مسلمان نیست که هم کلامت بشم. عذرم رو بپذیر,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
یه گزینه هم بذار برای کسانی که باهات موافق نیستن و معتقدند دروغ میگی.,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
چه شکلی تو دانشگاه میخورین بهم جزوه هاتون میریزه بعد عاشق هم میشین؟!یه بار تو دانشگاه به یه دختر تنه زدم که جزوه اش بریزه بحث باز شه، نمیدونم چیشد از سی تا پله افتاد پایین. به جای اینکه بحث باز بشه نزدیک بود بازداشت بشم,"0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
"
هدف انبیاء #اصلاح آدمها بود نه کشتن انسانهاکشتن یک آدم بد ، دردی را دوا نمیکندمردن آدم بد که بدی را از بین نمی بردبدی باید از بین برود,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
البته قبول دارم منم خسته شدم و دلم میخواد هری تو مراسما اهنگای دیگش رو اجرا کنه ولی این دلیل نمیشه که اهنگش اورریتد باشه.,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
نه نميگم دوشخصيتين😂خيلي بد منظورمو رسوندم :/منظورم اونايي كه خيلي تفاوت فاحش دارن توي مجازي و واقعيحالا اينو بيخيال😂اره حرفت درسته و البته كشف ادم جديد هم بد ني! استثناها خوبن بعضي وقتا :)))خلاصه مرسي كه منظورمو به بهترين نحو گفتي😅,"0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
"
دكتر به مامانم گفته مشكوكه بهش كه سرطان پوست گرفته 😐,"0. 0. 0. 1. 0. 0. 1. 0. 0. 0.
"
هیچ کیسی نصفه شب جالب نیس😂جی وی پی برجسته مشتی داش!,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
متن‌ها از یک سو بیانگر گوناگونی سرکوب ساختاری در این نظام و از دیگر سو نشانگر تداوم ایستادگی برای تحقق آزادی و عدالت هستند. روایت خوانی زندانیان سابق و یا خانواده‌های کشته‌شدگان و بازماندگانْ پژواک صدایی هم‌آوا و همبسته علیه سرکوب است.,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
دقیقا منم مامانم خیلی خوشگله همه میگن ب بابام رفتم😑,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
مایل به تمایل؟ 💜💜💜💜💜💜,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
مگه هنوز باهم بودن؟# #엑소,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
#iphoneplus #appleافشای نخستین تصویر منتسب به نسل جدید آیفون های ۶.۱ اینچی🆑,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
#گزارش_مدیریت9ساله وقتی وارد دادگستری میشی طوری برخورد میکنند انگار دزدی ، قاتلی ، جنایتکاری و ...,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
این حرکت جدید تو اینستا که یه تیکه از یه فیلم با یه آهنگ که آخرش پلی میشه، خیلی خیلی داغونو مضخرفه.😐تمومش کنید زودتر😩,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
امیدوارم شرایط بهتر بشه❤️,"0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
"
ریشای حسن کلیدساز و با تیغ میزنم که دیگه اینقدر رنگ نزنه وقتشو جلو آینه تلف کنه,"0. 0. 0. 1. 0. 0. 0. 0. 0. 1.
"
اون موقع تشویق هم میکردن!😞کلی بچه‌های۱۳ ۱۴ ۱۵ ۱۶ ساله شهید داریم,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
دعای قشنگی بود انشالاچه خوب بین این همه آدم که از خانواده هاشون گریزونن دیدم کسی و که نعمت بزرگ تر و می‌فهمه,"0. 1. 0. 0. 1. 0. 0. 0. 0. 0.
"
گر هر ستاره ماه شود؛ باز شب، شب است...!,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
یادشان گرامی دوست عزیز,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
خم شدم.کم اوردم.گفتم باشه.روز خواستگاری تو صورت پسره نگاه نکردم.فقط گفتم اهل مشروب و سیگار هستید؟ گفت نه و من بله دادم. خیال کردم تعریفها درسته خیال کردم بابام تحقیقات درست انجام میده. خیال کردم با وجود فشار برای به قول معروف رد کردنم سعادت من براشون مهمه و ته و توی همه,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
تاناکا مدیرعامل توشیبا یک روز درکارخانه یکی ازکارگران را درحال خوردن نون پنیردید،در حالی که کارخانه هم ناهار میداد.پرسید چرا اینومیخوری گارگر گفت پس چی بخورم؟ناکاتا گفت: بیا اینو بخور,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
باريکلا..خانم دکتر گلشيفته,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
جدی؟؟ باز خوبه اینطوری خوشالم حداقل مامان :))) خوبه که ادامه دادی، حس رهایی میده به آدم.,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
اصلا باید غار خنکی با تونلهای زیرزمینی سنگفرش و تاریک داشته باشی،کل تابستون رو با شربت آلبالو،دوغ تگری،آبدوغ خیار ،یک صندوق کتاب و وای فای قوی بچپی اون تو.و به خواب تابستونی فرو بری.:),"0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
"
از انجایی که واحد شمارش شتر هم نفر حساب میشه، 7000 نفر شتری بیش نبودن,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
آخ جون هیجان،منم هستم😍😅♡♡♡♡#,"0. 1. 0. 0. 1. 0. 0. 0. 0. 0.
"
خب پس عادی الانولی انتقاد کننده ی خوبی هستی.قشنگ با خاک یکسان میکنی.(عصبانی شدنس را تصور میکند),"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
چرا حال بد وقتی میشه خوب بود و به چیزای قشنگ زندگی فکر کرد,"0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
"
دخترم می‌گه چیزایی که بهم یاد دادی رو تو ماهواره می‌گفت چند روز پیش.ممنونم ماهواره!!#بی‌تجاوزباآموزش,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
حرفت منطقیه :))) پلن بی در همه حال بهاره رهنماست :)) بهش هر وقت بگی ۲۰ ثانیه بعد حضور داره,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
-میدونی به چی دارم فکر میکنم؟+به چی؟-نمیدونم به چی فکر میکنم :)+میدونم(گفتگوی یه دیوانه با ور دیوانش),"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
بی تو دل و جان من سیر شد از جان و دل ، جان و دل من تویی ای دل و ای جان من ، ️️️️️️️️️️ #رهبرم_سيد_علي_را_دوست_دارم #امام_خامنه_ای_رهبر_جهان_اسلام #رهبرم_جانم_فدایت,"0. 0. 1. 0. 1. 0. 0. 0. 0. 0.
"
دقیقا اون لحظه که اومدم توییت کنم دلتنگی بد کوفتیه، خودش زنگ زد,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
دیدگاهت در موردک جالب بودتوی فالوینگات ی چرخی بزنم پس 🤔,"0. 0. 0. 1. 1. 0. 0. 0. 0. 0.
"
تو یه برهه زمانی خیلی کوتاهی تبدیل به یه خری شدم که خودم از خودم بدم میاد .,"0. 0. 0. 0. 0. 0. 1. 0. 0. 1.
"
بزرگترین شیر زندگیمو اونجایی خوردم که تلخک زده بود 😓,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
یعنی اگه خدا خانم هایده رو نبره بهشت خاک تو سرش اصن,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
پیام تداوم رشد قیمت مسکن چیست؟,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
خواهر من علي رغم تخصص لازم، ٣ بار در گزينش آموزش و پرورش رد شد آنهم تنها، تنها و تنها به دليل عدم پوشش چادر يحتميل در همان لحظه مسئولان مشغول گزينش مديران #متعرض، #متجاوز و #فاسد بوده اند#تجاوز به دانش آموزان,"0. 0. 0. 0. 0. 0. 0. 0. 1. 1.
"
مجید جان دلبندم کس نه کوص هم نه کوبص😁😁,"0. 0. 0. 0. 0. 0. 0. 0. 1. 0.
"
اسکار « بهترین ادم حساب نشدن »هم میرسه به اون دوست عزیزِ کاسه لیسمون ، که رفته همه ی بچه هاى انجمن اسلامی و فالو کرده هیچ کس بهش حتى فالوبک هم نداده 😂😂حداقل فاميل هامون و ديگه فالو نمى كردى...!!!!خسته نباشی کارگردان 😂#مزدور,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
یه چیزی پیشنهاد بده :),"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
یهو به خودمون اومدیم دیدیم همه چی مث قبله فقط قلبمون دیگه سر جاش نیستش!,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
خودتون میدونید دیگه😂ازدواج و میگم ان شاءالله به پای هم پیر بشید😂,"0. 1. 0. 1. 0. 0. 0. 0. 0. 0.
"
موافقم ، اون اصطلاحی ک ازش به کار میبرن جالب نیست,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
اون موقع گواهینامه گرفتن شحره همزمان بود با تلاش های پی در پی من برای گواهینامههنوزم نگرفتم :(((((,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
مزاحمم نباشه اینو کاش اضافه میکردی,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
#دانشجوی_زن_قدرتمندتو که هستی، که من تو بی قدرت میدونی؟ بی قدرت تویی که رفتی اونور هم حقوق پناهندگی میگیری هم پول به جهت دستمال ابریشمی مربوطه,"0. 0. 0. 0. 0. 0. 0. 0. 1. 1.
"
خودتون زیادین؛ یکی دیگه رو هم انتظار میکشید!,"0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
"
دلم واسه اونی که تو ناشناس حرف میزدیم و رواشناس بود خیلی خیلی تنگ شدهاحساس خوبی بهش داشتم🥺,"0. 0. 0. 0. 1. 0. 1. 0. 0. 0.
"
دوازده فروردین روز احقاق حق، روزی پیروزی دین است. روز جمهوری اسلامی ایران گرامی باد.#نظام_مردم,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
من برات نوکیا بودم تو اپل دوست داشتی,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
کسی میدونه من کی ام!!!؟؟؟,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
واکنش ها به «شجریان؛ از سپبده تا فریاد» در شبکه‌های اجتماعی-1 #از_سپیده_تا_فریاد #محمدرضا_شجریان #محمد_رضا_شجریان #شجریان #مستند #همایون_شجریان #داریوش_پیرنیاکان #علیرضا_نوربخش #حسین_علیزاده,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
سلامسوال منم همینهشو خوش🚶🏻‍♂️,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
با گذشت چندین سال از پایان جنگ تحمیلی، هنوز آثار گازهای شیمیایی را در تن رنجور جانبازان سرفراز مشاهده می کنیم؛ قهرمانانی که صبح روشن پیروزی را برای مردم خوب ایران به ارمغان آوردند.#نظام_مردم,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
”همیشه از موسیقی می‌ترسیدمچون نمی‌دانستم می‌خواهد مرا به چه دنیایی ببرد.“فرانتس کافکا,"0. 0. 0. 0. 0. 0. 0. 1. 0. 0.
"
شاهین نجفی#o2hina#نه_به_جمهوری_اسلامی,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
حالا خشم فروخورده خیلی ادبی شد ، همون عصبانی بودن از سوپروایزر پفیوز بهتره.,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
در این حدها که نیستم ولی خیلی ممنون از نظر لطفتون 🙏,"0. 0. 0. 1. 1. 0. 0. 0. 0. 0.
"
در کل خواب راحت خیلی خوبهخوشبحاالشون,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
صدسال تنهایی و خشم و هیاهو و تسخیر شدگان سه کتابی ک برام واقعا سخت بود,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
دختر کوچولویی به نام کیانا مبتلا به بیماری sma تیپ ۲ نیازمند یاری ماست. هزینه‌ی داروی کیانا ۷۵۰ هزار دلار است. تمام مدارک بیماری کیانا موجود است. حتی فیلمی که از شبکه تابان یزد پخش شد.#کیاناتنهانیست,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
دکتر ایازی معاون اجتماعی وزارت بهداشت٬ از همکاری با #موسسه_راه برای تولید #واکسن می‌گویدبرای پیوستن به #کمپین_ملی_تولید_واکسن_hpv 780*980#* را شماره گیری کنیداطلاعات بیشتر:,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
