text,label
همون موقع گلخانه داران جیرفت درخواست یک پرواز کارگو مستقیم روزانه کردند که میوه و سبزیجات تازه تازه ارسال بشه و متاسفانه فراهم نشد.......,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
میتونم کلیه چپمو بهت بدم😐 فقط سوراخه فک کنم یک سوم فروش بره😂,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
لحظه دیدنت انگار که یک حادثه بودحیف چشمان تو این حادثه را دوست نداشت,"0. 0. 1. 0. 0. 0. 1. 0. 0. 0.
"
حضـرت امـام خمیـنـی «رحمت الله علیه»:روز دوازدهم فروردین، روز امامت امت و روز فتح و ظفر ملت بزرگ ایران است.#نظام_مردم#جمهوری_اسلامی,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
من روحیه لطیفی دارم دلم نمیاد عنی رو بکشم,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
پشمام چرا من نمیدونستم؟:(((فردا میرم از زنجان ولی قطعا بازم میام و دفعه بعد که اومدم حتما بیا ببینمت کلی خوشحال میشم راستی آیدی اینستام توی بیوم هست فالوم کن اونجا فعالیتم خیلی بیشتره راحت تر از هم خبردار میشیم,"0. 0. 0. 1. 0. 1. 0. 0. 0. 0.
"
آغاز عملیات ارسال محصول استراتژیک صادراتی غیرنفتی جمهوری اسلامی، به کشور دوست و برادر جمهوری خلق چین تحت نام طرح بنیاد برکت قاف سین با همکاری و.ف و ارگانهای ذیربط.,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
📍روز ۱۲ فروردین، روز جمهوری اسلامی است که یکی از مهمترین اعیاد ملت ما در میان ایام الله و خاطره‌های انقلاب به حساب می‌آید.#نظام_مردم,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
هیستوریِ سرچ‌هامون چقدر شبیهه :)),"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
عه دکتر کی و چرا؟!خیلی زود بهبودی حاصل میشه انشاالله به لطف اون همه کمکی که به سایرین و خانواده من کردید تا خوب شدنمنتظریم بنويسيد ازین جنگ ناجوانمردانه چینی,"0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
"
این افطاری های نهاد ریاست جمهوری مثل اینکه یک چیزی توش داره!کم بخور برادر,"0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
"
آلبوم لاله زار که به نظر من عالی بود این طور مسائل سلیقه ایه,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
طبق شبیه سازی ای که بنده با آپدیت جام جهانی فیفا ۱۸ انجام دادم، تیم ملی ایران با نتیجه یک بر صفر تیم ملی مراکش رو خواهد برد. تک گل بازی رو مدافع راست نام آشنای مراکش اشرف حکیمی به اشتباه وارد دروازه خودشون میکنه.,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
مـــجنـــون و پـــریـشــان تـوام...دستــم گیرســـرگــشتـــه و حــیران تــوام...دستـم گیرهـــر بــــی ســـر و پـایی چو رســـمی داردمـــن بــی ســـر و ســـامــان تـــوام,"0. 0. 1. 0. 0. 0. 0. 0. 0. 0.
"
بزرگترین قاچاقچی ها نهادهای دولتی هستند با انحصار واردات ... مگه بازار مصرف کالای داخلی هم داره غیر لبنیات و مواد غذایی,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
واسه من مهم نیس طرفدار کی هستی ،برای طرفداریت هم احترام قائلم ،ولی حق نداری راجع به دیگران قضاوت کنی ،الان تو دقیقا داری ادبیاتو رعایت میکنی دیگه،خخخخ,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
چون پیروزی و آزادی ایرانیان در گرو ادامه ی این اعتصابات هست تا نه تنها #مرغداران و #کامیونداران بلکه تمام مردم دربند ایران از اسارت این فرقه غاصب و تبهکار بیرون بیان و مثل چهل سال پیش با شکوه زندگی کنند.#ایرانی_بپاخیز #ما_گروگانیم #ایران_را_پس_میگیریم,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
خب اینا که زیاد سخت نمیگیرن خیلی خوبن🤤,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
کاش یروز بشه وقتی یه بی منطق از منطق حرف بزنه نخوام جفت پا برم تو صورتش,"0. 0. 0. 0. 0. 0. 0. 0. 1. 1.
"
عه حنا تولدته! من الان فهمیدم انی وی ..زیاد هم و نمیشناسیم ولی دوست دارم بیشتر باهات حرف بزنم و اینکه تو این مدت کوتاهی که پیدات کردم متوجه شدم که سختیای زیادی و پشت سر گذاشتی و هنوزم خیلی قوی موندی و به دوستات کمک میکنی ..امیدوارم بتونم حتی اگه برای یک بار هم شده ++,"0. 1. 0. 0. 1. 0. 0. 0. 0. 0.
"
یکم ارایش که البته منظورت یه من ارایش بود دیگه,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
ان شاء الله... دلمون پوسید به خود سید الشهدا قسم... 😭😭😭,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
دیشب به حول وقوه #الهی دمِ پرِ #شاهزاده_های_پارسی توسط لشکر #توران چیده شد.اما آنچه که نکته جالب این قضیه هست طرز نگارش خبر این پیروزی توسط روزنامه های #تورک بود.آنها نوشتند برنده شدیم ،همینقدر.نمیدانم #ایران برنده بازی میشد چه الفاظ رکیکی که استفاده نمیکردند جراید داخلی.,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
#افشا_علیه_سکوت فقط سکوت مسئولین دانشگاه خیام مشهد در برابر هر مداخله ای خارج از دانشگاه و زور گویان داخل دانشگاهی!,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
#خبر #apple #samsungسامسونگ باید بابت نقض حق اختراع های اپل 539 میلیون دلار به این شرکت بپردازد🆑,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
توییت توسط لیسانسه کامپیوتر,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
خیلی بیشتر از اپن چیزی که فکر میکنی رو موهای فر کراشم,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
رابطه درخت به فلسفه غیر افلاطونی مثل رابطه سیب و موز با ساندیس سیب موزه,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
در تکمیل فرمایشات دوست عزیز یادی از حاجی کرامت کرده باشیم که سد چلاق چوچک شخص ایشان بود .#مرگ بر خامنه ایی,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
چش ، به شرطی که تو خیابون نخوری زمین 😂😂🤦,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
ارزششو نیار پایین دختر ❤,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
بزرگ ترین مانع برای رسیدن به اتفاق خوب خودتی!,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
تراشه اسنپدراگون ۷۱۰ در می ۸ اس ای شیائومیلینک مطلب : نیوز : برترین اخبار تکنولوژی🥇,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
اصن آدم بدجوری قلبش می‌شکنه که ببینه همه‌جوره مایه گذاشته بعد هیشکی ندیده,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
نوعااااا😒اینهمه ویژگی مثبت داری. سیگار اخه؟😒,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
توییتر رو از ترامپ بگیرند، حداقل ده درصد میره رو محبوبیتش، بس که چرت میگه این بشر#توییتر #توئیتر #توئیتر_ترامپ #realdonaldtrump #ترامپ_دیوانه,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
وقتی زیادی توی ویکیپدیا کار کردی و احساس می‌کنی باید در هر موردی نظر بدی...منشن اولش رو بخونید، جالبه که خودش هم می‌دونسته قراره این حرفش با دفاع از نازی‌ها مقایسه بشه!آره، اون آدم واقعا خفنیه و ما ها واقعا اوباش و شما واقعا مفسر اجتماعی هستی!,"0. 0. 0. 1. 0. 0. 0. 0. 0. 1.
"
می‌خوام کیو آر کُد تتو کنم گوشیو بگیری روش دیک پیک بیاد,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
الان ه بعدی بزار چِ :-),"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
نه طاقت ناراحتیتو دارم و نه تاب لبخندای خوشگلتوچه غلطی کنم دقیقا,"0. 0. 0. 0. 1. 0. 1. 0. 0. 0.
"
سنگ بزرگ نشانه‌ی نزدن یا بزرگی فلان؟,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
برو خدا آقاتو بیامرزه یه روز تو غوطه شرقی هستی یه روز تو فقرای آمریکا کجایی,"0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
"
به خاطر ازار و شکایات خانوم مرتضوی سعادت دیدار دوستان رو نداشتم,"0. 0. 0. 1. 0. 0. 1. 0. 0. 0.
"
البته نه امشب اما بنويسيد و من هم اگه توييتر اومدم جواب ميدم .,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
تقدیم به شمالیالی قدر برای همه مسلمانان دعا کنید فقط,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
در منم متبلور شده بود,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
دقیقا از ککجا بفهمیم؟؟,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
کسی راهی بلده که این تبلیغات چرت توییتر بره ؟,"0. 0. 0. 1. 0. 0. 0. 0. 0. 1.
"
"بزرگا رو ک 57,58 اعدام می کردید چه لشکری و چ کشوری","0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
بگرد کسی رو پیدا که مفهوم اشتراک زندگی مشترک رو بفهمه و رفیق روزای خوب و بدت باشه و خودتم همه اینا رو داشته باشی,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
لعنت به جرئت حقیقتی که چند هفته پیش بازی کردیم و یکی از خمپاره های عمل نکرده ش امشب عمل کرد و یک بی آبروی دلقکی ازم ساخت که خواب از سرم پرید....,"0. 0. 0. 1. 0. 0. 0. 0. 0. 1.
"
بیشتر انتظار داشتم در مورد ریاست فراکسیون امید تجدید نظر کنید نه اینکه بخواین کاندیدای ریاست مجلس بشهایشالا که ۲ رقمی رای میاره!,"0. 0. 0. 1. 0. 1. 0. 0. 0. 0.
"
این هم ویدئو ای که دیروز ازش گرفته شد.,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
منم کلا متنفرم از اینا😑,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
جلیلی با تحویل بخشی از اورانیوم غنی‌شده در ازای ارائه سوخت هسته‌ای موافقت کرده بود / با این کار ایران دیگر نمی‌توانست استدلالى براى غنى‌سازى اورانیوم داشته باشد / جلیلی با بازرسى از فردو هم موافقت کرده بود,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
ای گفتی گل گفتی #o2hina,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
وفا کنیم و ملامت کشیم و خوش باشیمکه در طریقت ما کافریست رنجیدن,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
گپ ات معقول است، مگر در جامعه ما خداوند چشم های یک تعداد را کور ساخته از حقیقت دوری میکند طور مثال در ولایت غزنی ولسوالی جاغوری به اندازه کار شده که در تمام ولسوالیهای غزنی نشده. من بالای برادران هزاره خود افتخار میکنم که زیاد زحمت کش و مردم با استعداد هستند.,"0. 0. 0. 1. 1. 0. 0. 0. 0. 0.
"
نباید یادت بره ک نمیتونم ی لغت تخمیه و تو همیشه میتونی,"0. 0. 0. 1. 1. 0. 0. 0. 0. 0.
"
بیا باهم کص بگیم الان,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
جانشین کیروش میشه تا چشم همه مون در آد :)),"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
دانلود چندلر برای یک عمر زندگی...,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
من بی احترامی نکردماما اگه کمی مطالعه میکردید متوجه میشدید که لاریجانی چند وقت هست از کجا مامور شده برای احیای رابطه چین و ایران و اصلا دلیل اومدن وسط اسم لاریجانی چه بوده و چه گندهایی دولت محترمه در این رابطه زدن,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
فقط اون سیگنالی که پارسال داده بود خودش گفته بود ۱۰ میلیون تو ۱۱ ماه شده ۳ میلیارد . فکر کن اونو گوش داده بودیم چی میشد 😂,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
اره باتری یک روزم برام نگه داره راضیم میکنه، m51 هم تقریبا نقطه قوتش فقط همون باتریشه! مچکرم 😊,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
خلاصه اینکه همش تقصیر این رباتاست!!!شایدم اینا رباتن!!!اره اره حرص نخور اینا رباتن بابا کامیوندار کجا بود !!!!,"0. 0. 0. 0. 0. 0. 0. 0. 1. 0.
"
من آدم کول و باحال و خوش صحبتی برای دوستی نیستم ولی نمیزارم تنهایی غصه بخوری.,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
الان عكس بابامو بعد از ٥ سال ديدم چقدر پير شده,"0. 0. 0. 1. 0. 0. 1. 0. 0. 0.
"
انقد از دست خودم ناراحتم وه حق میدم اگه خودشو از پنجره پرت کنه پایین,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
تو که شروع نمیشی بیا حداقل تموم شو :(,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
ز گریه کردم چشمم نشسته در خون استببین که در طلبت حال مردمان چون است,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
چكار كردي جلو اين بدبخت آخه 😂,"0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
"
ببین در هر حالمن بازم هستم# #엑소,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
مربی دو بگیر اپلیکیشن 5k runner بریز خودش بهت برنامه روزانه میده که چقدر بدوی و چقدر راه بری,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
وقتی اعلام میکنن نهم جوابای ارشد میاد ولی تا عصر طولش میدن این خودش تجاوز نیست؟؟؟,"0. 0. 0. 0. 0. 0. 0. 0. 1. 1.
"
ولی بنظر میاد روحیه خودمونو حفظ کردیم تا اون سن 😂,"0. 0. 0. 1. 1. 0. 0. 0. 0. 0.
"
وای اینو فرستادم واسه کیومی بشینیم سبزی پاک کنبم دور هم😂✌🏻   @_hundred_yun,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
به همین ترتیب مشکلات جدی هم در تولید پوشاک داریم:قیمت تمام شده بالاتر درصورت رعایت کیفیت نسبت به واردات پوشاکعدم برندسازی و مارکتینگنداشتن الگوی استاندارد و مناسبعدم ذوق و سلیقه تولید کنندهپویا نبودن مد و بازار مد در ایران (به علت شرایط کشور امکان برگزاری کت واک فراهم نیست),"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
قشنگ ترین قسمت کاخ سعدآباد اونجاشه که هزینه ورودی برا ایرانیه 2500 ه و برا خارجیا 15 هزار تومن. تنها جاییه که ایرانی بودن آدم بکار میاد.,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
ساعت ۴:۲۲ صبحه و من از فشار روانی امروز و شوکی که جسم و روانم تحمل کرده و احتمالا هزاران هورمون مختلفی که در مغزم ترشح شده، و ترس ناشی از ماجرا، خوابم نمی‌بره. شماهایی که این کارو با من کردید خوابتون برده؟ راحتین الان؟,"0. 0. 0. 1. 0. 0. 0. 0. 0. 1.
"
